label,intensidade,simetria
1,50.976470588235294,71.10980392156863
1,53.733333333333334,83.3686274509804
1,65.38823529411765,75.58823529411765
1,55.07058823529412,75.63921568627451
1,44.258823529411764,63.43529411764706
1,49.36862745098039,66.15686274509804
1,50.88235294117647,77.27058823529413
1,46.35294117647059,75.45490196078431
1,58.82745098039216,83.75686274509803
1,50.5921568627451,67.35294117647058
1,51.28235294117647,67.43529411764706
1,55.35686274509804,51.839215686274514
1,50.745098039215684,69.29019607843136
1,49.51764705882353,74.53333333333333
1,68.89019607843137,75.6078431372549
1,49.898039215686275,68.2
1,45.29019607843137,72.04313725490195
1,55.4156862745098,70.52156862745099
1,58.1764705882353,54.09803921568627
1,58.792156862745095,80.1843137254902
1,57.87450980392157,51.537254901960786
1,45.11372549019608,64.81960784313725
1,71.67058823529412,68.46274509803922
1,62.44705882352941,55.85490196078432
1,53.27450980392157,61.51764705882353
1,58.36470588235294,58.50588235294117
1,62.94509803921569,82.97254901960784
1,46.65882352941176,67.76862745098039
1,67.74901960784314,62.36862745098039
1,45.02745098039216,72.62745098039215
1,74.21176470588236,71.01960784313725
1,52.247058823529414,71.01960784313725
1,61.13333333333333,49.82745098039216
1,72.34901960784313,75.81960784313725
1,47.949019607843134,64.19607843137254
1,69.1686274509804,67.6156862745098
1,57.45882352941177,80.96470588235294
1,66.30980392156863,77.37254901960785
1,62.72549019607843,63.40392156862745
1,51.63921568627451,75.14901960784314
1,50.40392156862745,76.0078431372549
1,50.55686274509804,81.70588235294119
1,50.36470588235294,79.08235294117647
1,53.470588235294116,81.56862745098039
1,61.63921568627451,70.85490196078432
1,58.43529411764706,80.56862745098039
1,68.91764705882353,69.44313725490196
1,49.42745098039216,73.57254901960785
1,72.84705882352941,72.66666666666667
1,46.694117647058825,59.21568627450981
1,64.00392156862745,62.37647058823529
1,48.5843137254902,78.2
1,54.77647058823529,75.81176470588235
1,59.50588235294118,60.45882352941176
1,55.31764705882353,52.38823529411765
1,49.345098039215685,71.51372549019607
1,71.7764705882353,61.53333333333334
1,52.490196078431374,67.12156862745098
1,62.949019607843134,71.12156862745098
1,44.60392156862745,71.23529411764706
1,66.50196078431372,59.74509803921569
1,61.07450980392157,81.62352941176471
1,64.02745098039216,75.89803921568628
1,59.333333333333336,81.41176470588235
1,46.733333333333334,69.2078431372549
1,64.06274509803922,71.63921568627451
1,53.49411764705882,79.22745098039215
1,45.37647058823529,69.94901960784314
1,61.78431372549019,63.760784313725495
1,48.96862745098039,69.09803921568627
1,58.51372549019608,79.97647058823529
1,57.85098039215686,75.10588235294118
1,49.76862745098039,58.54509803921569
1,50.66274509803922,78.70588235294117
1,50.09803921568628,69.12156862745098
1,69.8156862745098,61.23921568627451
1,53.12156862745098,61.247058823529414
1,52.85490196078431,73.14509803921568
1,63.87843137254902,78.75294117647059
1,72.93725490196078,75.0392156862745
1,72.02352941176471,57.317647058823525
1,59.24313725490196,75.30980392156863
1,50.509803921568626,74.94901960784313
1,53.101960784313725,78.03137254901961
1,56.53333333333333,72.91372549019607
1,53.898039215686275,81.32941176470588
1,58.537254901960786,78.52156862745099
1,51.8078431372549,60.803921568627445
1,52.254901960784316,53.772549019607844
1,57.48235294117647,56.14509803921568
1,69.60392156862746,68.58039215686274
1,51.654901960784315,74.7843137254902
1,66.16470588235295,78.89803921568628
1,56.40392156862745,57.49019607843137
1,63.72941176470588,78.2235294117647
1,48.90196078431372,61.219607843137254
1,55.55686274509804,72.7843137254902
1,52.64313725490196,72.21960784313725
1,51.35294117647059,59.07843137254902
1,48.19607843137255,70.07058823529411
1,67.50980392156863,68.98039215686275
1,59.54117647058823,68.27843137254902
1,58.745098039215684,59.113725490196074
1,61.66274509803922,63.76862745098039
1,61.266666666666666,76.70588235294117
1,45.082352941176474,65.09411764705882
1,62.32156862745098,63.89019607843137
1,52.78431372549019,61.32941176470588
1,50.129411764705885,53.807843137254906
1,46.490196078431374,73.07058823529411
1,54.92941176470588,80.94117647058823
1,52.63921568627451,67.53333333333333
1,48.6078431372549,68.3529411764706
1,53.44705882352941,81.15294117647059
1,52.266666666666666,82.26666666666667
1,47.64313725490196,71.32156862745097
1,64.14509803921568,69.04313725490196
1,52.576470588235296,80.26666666666667
1,49.09803921568628,65.07450980392157
1,74.38039215686274,69.23137254901961
1,73.15294117647059,73.01960784313725
1,51.996078431372545,79.24313725490197
1,61.27450980392157,63.29019607843137
1,57.76470588235294,57.62352941176471
1,66.71372549019608,69.3529411764706
1,52.811764705882354,72.96470588235294
1,53.694117647058825,63.71764705882353
1,54.898039215686275,61.79607843137255
1,58.909803921568624,76.16078431372549
1,59.423529411764704,70.73333333333333
1,65.03921568627452,68.31372549019608
1,50.76862745098039,63.752941176470586
1,74.15686274509804,66.49019607843138
1,59.90196078431372,63.78431372549019
1,48.917647058823526,64.11764705882354
1,48.54117647058823,61.46666666666667
1,57.11764705882353,84.09803921568627
1,60.45490196078431,75.16470588235293
1,68.14117647058823,62.41960784313726
1,49.811764705882354,72.72941176470589
1,44.58039215686274,73.45490196078433
1,67.44705882352942,78.29019607843136
1,46.27450980392157,67.78823529411764
1,70.03921568627452,73.64705882352942
1,72.28235294117647,72.10588235294117
1,46.11764705882353,68.13333333333333
1,51.63137254901961,77.80392156862746
1,44.674509803921566,68.04313725490196
1,47.07450980392157,53.53333333333333
1,68.3843137254902,68.16078431372549
1,46.03529411764706,64.7607843137255
1,58.55686274509804,71.45490196078431
1,65.20392156862745,78.27450980392157
1,58.674509803921566,73.47843137254903
1,44.831372549019605,66.25882352941177
1,58.86274509803921,73.65882352941176
1,45.733333333333334,76.38039215686274
1,49.5843137254902,70.4
1,60.34117647058824,61.00784313725491
1,53.09411764705882,68.79607843137255
1,63.411764705882355,73.74901960784314
1,53.88235294117647,66.16862745098038
1,55.60392156862745,72.56078431372549
1,51.16078431372549,80.32156862745097
1,67.52549019607844,77.26274509803922
1,45.52549019607843,75.54117647058823
1,44.85490196078431,74.75686274509803
1,46.49411764705882,63.811764705882354
1,69.1843137254902,63.78823529411764
1,68.62745098039215,71.06274509803922
1,46.69019607843137,72.34901960784313
1,44.52549019607843,69.1450980392157
1,53.180392156862744,78.47058823529412
1,46.286274509803924,65.31372549019608
1,48.956862745098036,65.25098039215686
1,51.64705882352941,77.8156862745098
1,64.04313725490196,55.780392156862746
1,44.85490196078431,74.51764705882353
1,59.83529411764706,49.325490196078434
1,44.13333333333333,66.35686274509804
1,48.69803921568627,78.09019607843138
1,48.501960784313724,69.13333333333334
1,57.305882352941175,72.23921568627452
1,64.80392156862744,61.4078431372549
1,61.67058823529412,57.98823529411764
1,55.04705882352941,82.25490196078431
1,55.95294117647059,53.17254901960784
1,47.6078431372549,71.49019607843138
1,58.98823529411764,64.49019607843138
1,56.48627450980392,79.1450980392157
1,58.549019607843135,81.23137254901961
1,59.949019607843134,50.03921568627451
1,47.5843137254902,60.10588235294118
1,56.674509803921566,83.31372549019608
1,53.04705882352941,78.62352941176471
1,63.10980392156863,52.72941176470589
1,55.984313725490196,48.4156862745098
1,52.37647058823529,71.06666666666666
1,58.91372549019608,77.69411764705882
1,59.4156862745098,68.4156862745098
1,47.22352941176471,68.17254901960784
1,71.97647058823529,54.69019607843137
1,53.207843137254905,72.92941176470589
1,64.56470588235294,72.34901960784313
1,45.25098039215686,59.682352941176475
1,46.050980392156866,74.73333333333333
1,50.27843137254902,55.1843137254902
1,60.30980392156863,63.35294117647059
1,52.4156862745098,67.41568627450981
1,60.372549019607845,55.317647058823525
1,50.5921568627451,58.294117647058826
1,67.6078431372549,59.682352941176475
1,48.21176470588235,62.258823529411764
1,59.050980392156866,57.38039215686275
1,51.77647058823529,71.23529411764706
1,48.01176470588236,79.72156862745098
1,55.09803921568628,82.83921568627451
1,68.36078431372549,76.60392156862744
1,52.89019607843137,58.141176470588235
1,46.345098039215685,62.4
1,54.70980392156863,80.45490196078431
1,62.98823529411764,79.65490196078431
1,49.62352941176471,77.63921568627451
1,67.55294117647058,59.84313725490196
1,64.92941176470588,74.11764705882354
1,58.1843137254902,71.15686274509804
1,45.76862745098039,66.08627450980393
1,50.34117647058824,83.1843137254902
1,55.03137254901961,81.44705882352942
1,54.52156862745098,63.501960784313724
1,65.36078431372549,65.64313725490196
1,54.36862745098039,78.84705882352941
1,51.29019607843137,69.71764705882353
1,48.615686274509805,70.83921568627451
1,47.58039215686274,78.2235294117647
1,54.51764705882353,75.82745098039216
1,45.752941176470586,58.501960784313724
1,58.37647058823529,68.18823529411765
1,57.32156862745098,53.23137254901961
1,50.247058823529414,72.30980392156863
1,57.52549019607843,67.25098039215686
1,48.33725490196078,74.55686274509804
1,59.75686274509804,82.07450980392157
1,55.92941176470588,73.88235294117646
1,69.42745098039215,76.24705882352941
1,69.12156862745098,62.94117647058823
1,58.63921568627451,84.01176470588234
1,57.168627450980395,55.501960784313724
1,70.10588235294118,58.56862745098039
1,67.41176470588235,55.66274509803922
1,51.674509803921566,67.41960784313726
4,83.7843137254902,93.0392156862745
4,98.90980392156862,106.41176470588236
4,96.73725490196078,104.83137254901962
4,98.82745098039216,99.35686274509804
4,87.6470588235294,99.94901960784313
4,84.70588235294117,102.71372549019608
4,85.7607843137255,105.10196078431372
4,88.90196078431373,103.0392156862745
4,108.6,102.06666666666666
4,83.36470588235294,90.22745098039215
4,90.50980392156863,104.74117647058824
4,95.94509803921568,105.62745098039215
4,101.07843137254902,86.83137254901962
4,92.34117647058824,90.49411764705883
4,99.41568627450981,105.90980392156862
4,89.89803921568627,101.08235294117648
4,82.50196078431372,102.50588235294117
4,94.44705882352942,99.7843137254902
4,90.56078431372549,101.88235294117646
4,104.73333333333333,95.83921568627451
4,100.30588235294118,115.00392156862745
4,101.47843137254903,101.92549019607844
4,85.40392156862745,86.7607843137255
4,89.32941176470588,92.32156862745097
4,86.52156862745097,94.29803921568627
4,90.61960784313726,104.13725490196079
4,87.62352941176471,110.52549019607842
4,103.96470588235294,90.51372549019608
4,91.9843137254902,92.18039215686275
4,92.47450980392156,106.01960784313725
4,105.85882352941177,100.93333333333334
4,97.29411764705883,104.89803921568628
4,101.7764705882353,104.54117647058823
4,87.10196078431373,98.41960784313726
4,90.87058823529412,86.75686274509803
4,88.15686274509804,94.9921568627451
4,83.45882352941176,99.10196078431372
4,104.05098039215686,102.47843137254901
4,100.05490196078432,112.76470588235296
4,87.66666666666667,101.37647058823529
4,103.27058823529411,90.98039215686273
4,98.92941176470588,95.74117647058824
4,84.6078431372549,105.04313725490195
4,99.96470588235294,102.89019607843139
4,95.00392156862745,106.96862745098039
4,84.93333333333334,94.03921568627452
4,91.66274509803921,104.45490196078433
4,105.30588235294118,97.36470588235295
4,84.24705882352941,109.0392156862745
4,91.98039215686275,94.03137254901961
4,107.05098039215686,103.95294117647059
4,97.1686274509804,93.71764705882353
4,100.66274509803921,97.4235294117647
4,101.27843137254902,103.01176470588234
4,85.96470588235294,96.13333333333333
4,98.83529411764705,112.65490196078431
4,97.44705882352942,96.92549019607844
4,87.12941176470588,86.73333333333333
4,99.13333333333334,91.92549019607843
4,107.14901960784314,100.89411764705883
4,84.83921568627451,92.96470588235294
4,91.49803921568628,88.26274509803922
4,90.93333333333334,92.27450980392157
4,83.72941176470589,94.57254901960783
4,83.94509803921568,91.38823529411764
4,92.1686274509804,103.87843137254902
4,93.15686274509804,89.51372549019607
4,95.01960784313725,101.67450980392157
4,88.88235294117646,102.07843137254902
4,91.3921568627451,91.4
4,83.05098039215686,98.49803921568628
4,104.83529411764705,106.15294117647059
4,85.17647058823529,101.01960784313727
4,91.96470588235294,88.79215686274509
4,99.52156862745097,103.09803921568627
4,87.75294117647059,105.87843137254902
4,89.02352941176471,95.76078431372548
4,102.71372549019608,83.56470588235294
4,103.1686274509804,96.04705882352941
4,88.35686274509804,105.5529411764706
4,102.42745098039215,109.47450980392156
4,101.14117647058823,98.14901960784314
4,84.75686274509803,102.18823529411765
4,88.88235294117646,88.83529411764705
4,92.40392156862745,107.55686274509804
4,88.70588235294117,107.0078431372549
4,91.58823529411765,83.34509803921569
4,87.90980392156862,84.87843137254902
4,86.59607843137255,94.2
4,91.46666666666667,87.85098039215686
4,84.14117647058823,93.09019607843138
4,108.30980392156863,99.82745098039216
4,90.34509803921569,96.30196078431374
4,89.05098039215686,106.69019607843137
4,101.05490196078432,93.32549019607843
4,88.58823529411765,98.60392156862744
4,99.25490196078431,110.14901960784314
4,95.0156862745098,104.10196078431372
4,88.62745098039215,93.70196078431371
4,86.26666666666667,102.8235294117647
4,92.63921568627451,80.65882352941176
4,104.4,85.05098039215687
4,107.6156862745098,94.84313725490196
4,105.50980392156863,97.81960784313725
4,90.07450980392157,107.2235294117647
4,96.12941176470588,105.77254901960785
4,91.11764705882354,92.30196078431374
4,88.78039215686275,102.16470588235293
4,104.53333333333333,104.46666666666667
4,109.52549019607844,95.29019607843136
4,102.96078431372548,108.48627450980392
4,102.7843137254902,101.08235294117647
4,98.50980392156863,105.78823529411764
4,95.53333333333333,105.78039215686275
4,88.13725490196079,97.12941176470588
4,99.93725490196078,89.63529411764706
4,99.99607843137255,103.54117647058823
4,83.48627450980392,95.39215686274511
4,92.72156862745098,105.43529411764706
4,100.88627450980393,99.27450980392157
4,105.12156862745098,109.23529411764706
4,89.28235294117647,94.49019607843138
4,84.77254901960784,104.95294117647059
4,96.56470588235294,102.53333333333333
4,98.52941176470588,104.01960784313727
4,106.13725490196079,89.78823529411764
4,108.25098039215686,102.07058823529411
4,89.67450980392157,101.41176470588235
4,102.45098039215686,81.15294117647059
4,87.75686274509803,94.73725490196078
4,100.69803921568628,101.90196078431373
4,92.10196078431373,104.72941176470587
4,89.2156862745098,90.83921568627451
4,105.53725490196078,102.11764705882354
4,86.04705882352941,104.69803921568626
4,83.93725490196078,100.12156862745098
4,95.12941176470588,103.36078431372549
4,91.75294117647059,95.2313725490196
4,84.23137254901961,102.52941176470588
4,96.96862745098039,114.4
4,84.08627450980393,89.7686274509804
4,98.52549019607844,93.25490196078431
4,102.52549019607844,101.87450980392157
4,98.07450980392157,109.4235294117647
4,102.86274509803921,110.9843137254902
4,89.48235294117647,91.12549019607843
4,88.54901960784314,111.01176470588234
4,93.6,89.0
4,87.28235294117647,94.07843137254902
4,108.7921568627451,99.34901960784313
4,94.11372549019607,106.10588235294118
4,95.0,97.4
4,83.00784313725491,97.6313725490196
4,102.43137254901961,107.59607843137255
4,102.71764705882353,98.93725490196078
4,106.34509803921569,97.62352941176471
4,87.02352941176471,100.79607843137255
4,98.54509803921569,94.40392156862745
4,91.28627450980392,97.2156862745098
4,88.78823529411764,83.96862745098039
4,97.33333333333333,106.46666666666667
4,91.27843137254902,111.50588235294117
4,104.11372549019607,93.58039215686276
4,100.83529411764705,107.10980392156863
4,92.4235294117647,87.05490196078432
4,82.27843137254902,107.33725490196079
4,91.65098039215687,96.66666666666666
4,86.13333333333334,99.35294117647058
4,92.05490196078432,106.06274509803922
4,81.37254901960785,101.24705882352941
4,106.11372549019607,108.32549019607843
4,94.78039215686275,109.71764705882353
4,89.11764705882354,97.24313725490197
4,92.78823529411764,97.0156862745098
4,102.85098039215686,108.10196078431372
4,95.7764705882353,105.12941176470588
4,95.92941176470588,98.18039215686275
4,102.75686274509803,97.28235294117647
4,92.98039215686275,84.68627450980392
4,93.00784313725491,109.09803921568627
4,83.85098039215686,98.32549019607843
4,83.00392156862745,97.86666666666667
4,88.73725490196078,97.91372549019607
4,104.42745098039215,104.90196078431373
4,96.07843137254902,95.57254901960783
4,100.2,106.72941176470587
4,88.78039215686275,81.90980392156862
4,86.10196078431373,93.8
4,101.76470588235294,105.2156862745098
4,96.82745098039216,112.32549019607842
4,86.61176470588235,95.81176470588235
4,90.31372549019608,93.65098039215687
4,87.36078431372549,101.30588235294118
4,82.14509803921568,99.0156862745098
4,101.56470588235294,105.24705882352941
4,88.49019607843137,93.80392156862746
4,93.21176470588236,95.89803921568628
4,82.30980392156863,96.79607843137255
4,101.92156862745098,101.20784313725491
4,92.32549019607843,109.79215686274509
4,97.3686274509804,112.92941176470589
4,84.11764705882354,87.78823529411764
4,99.24313725490197,103.97254901960784
4,104.50588235294117,114.08235294117647
4,90.18039215686275,95.74509803921569
4,91.78039215686275,99.42745098039217
4,90.02745098039216,89.11372549019609
4,91.30588235294118,94.9843137254902
4,90.17254901960784,87.76470588235294
4,92.89803921568627,106.85098039215686
4,94.84705882352941,105.9607843137255
4,103.08235294117647,104.59607843137255
4,97.39607843137254,102.89019607843137
4,86.07058823529412,104.83137254901962
4,102.58431372549019,105.55294117647058
4,93.41568627450981,88.04705882352941
4,97.12549019607843,85.84313725490196
4,87.03921568627452,101.02352941176471
4,94.1843137254902,94.89803921568628
4,89.13725490196079,89.29803921568627
4,97.48235294117647,90.31764705882352
4,86.87058823529412,105.5921568627451
4,99.64313725490196,91.4156862745098
4,96.11764705882354,95.55686274509804
4,95.66666666666667,102.18039215686275
4,88.52156862745097,96.26666666666668
4,89.26274509803922,103.94117647058823
4,102.4,100.94117647058823
4,84.82745098039216,102.43529411764706
4,106.89803921568627,99.83921568627451
4,86.05098039215686,97.75686274509803
4,93.82352941176471,93.29019607843136
4,84.66666666666667,92.29803921568627
4,99.90196078431373,98.27058823529413
4,91.51764705882353,97.45098039215686
4,101.2235294117647,98.85098039215686
4,100.37647058823529,91.40392156862745
4,103.85098039215686,91.90980392156862
4,92.02352941176471,108.09803921568627
4,98.12156862745098,105.52941176470588
4,102.83921568627451,115.23529411764706
4,103.8313725490196,102.4
4,102.73333333333333,102.38823529411764
4,99.13725490196079,106.46274509803922
4,95.84705882352941,103.8078431372549
4,96.25098039215686,85.50980392156862
4,97.7921568627451,100.16862745098038
4,102.10980392156863,103.71764705882353
4,89.49019607843137,99.14117647058823
4,99.14509803921568,106.08235294117648
4,96.40392156862745,89.26274509803922
4,108.55294117647058,97.76470588235294
4,92.24313725490197,91.67843137254903
4,97.91764705882353,91.83529411764705
4,98.2078431372549,99.44313725490196
4,97.6,89.68235294117648
4,92.14901960784314,102.93725490196078
4,90.8,86.86274509803923
4,83.1843137254902,96.04705882352941
4,108.95686274509804,98.96470588235294
4,95.24705882352941,90.92156862745098
4,98.32941176470588,102.47058823529412
4,86.56862745098039,104.89411764705883
4,98.90196078431373,112.54117647058823
4,87.72156862745098,86.74117647058824
4,98.84313725490196,98.19999999999999
4,89.02745098039216,105.36078431372549
4,97.76470588235294,95.07058823529411
4,88.13333333333334,88.73333333333333
4,94.19607843137256,87.56862745098039
4,99.72941176470589,99.82745098039216
4,100.14901960784314,108.34117647058824
4,100.85882352941177,104.23529411764706
4,97.81176470588235,94.35686274509804
4,103.60392156862746,105.49411764705883
4,95.70980392156862,100.81176470588235
4,96.91764705882353,103.35686274509803
4,106.44313725490196,94.42745098039215
4,92.29803921568627,91.81960784313725
4,86.7921568627451,94.95294117647059
4,94.72156862745098,112.44313725490196
4,99.93333333333334,97.29411764705881
4,100.54117647058824,107.6313725490196
4,99.96078431372548,100.47843137254901
4,96.63921568627451,100.92941176470589
4,91.45882352941176,106.67843137254903
4,81.64313725490196,97.52941176470588
4,88.34509803921569,93.2156862745098
4,91.93725490196078,91.97254901960784
4,93.82745098039216,85.0392156862745
4,96.90588235294118,108.34509803921569
4,92.27843137254902,95.92941176470589
4,85.1686274509804,98.0392156862745
4,102.09803921568627,109.17647058823529
4,99.41176470588235,106.82745098039216
4,96.23529411764706,101.45882352941177
4,88.02745098039216,106.4470588235294
4,101.24313725490197,94.08235294117648
4,84.28235294117647,99.94117647058823
4,96.27843137254902,104.81176470588235
4,97.26274509803922,97.01960784313725
4,93.31372549019608,99.04705882352941
4,93.0,103.44313725490196
4,99.28627450980392,96.22745098039215
4,86.62745098039215,98.50588235294117
4,83.82745098039216,96.58039215686274
4,104.42745098039215,92.52549019607844
4,90.33333333333333,95.60392156862744
4,96.04705882352941,107.56862745098039
4,87.2235294117647,96.54117647058823
4,89.37647058823529,107.34117647058824
4,101.49019607843137,104.94901960784314
4,103.60392156862746,97.31764705882352
4,81.90588235294118,96.50980392156862
4,88.15686274509804,98.69803921568628
4,86.29411764705883,96.1764705882353
4,90.6470588235294,100.09019607843138
4,90.95294117647059,95.1921568627451
4,101.29803921568627,90.15686274509804
4,87.6470588235294,102.10196078431372
4,91.89803921568627,107.80000000000001
4,88.34509803921569,104.72156862745098
4,92.84313725490196,107.96862745098039
4,86.3686274509804,102.12156862745098
4,91.43921568627451,109.5529411764706
4,96.70980392156862,93.09019607843138
4,96.56078431372549,90.48235294117646
4,97.18039215686275,106.58039215686274
4,93.93333333333334,83.07058823529411
4,85.72156862745098,107.24705882352941
4,99.48235294117647,107.16862745098038
4,85.44705882352942,94.74901960784314
4,94.73725490196078,89.62352941176471
4,90.82352941176471,100.99607843137255
4,86.41176470588235,92.11372549019609
4,90.92941176470588,113.04313725490196
4,105.30980392156863,101.70980392156864
4,94.86666666666666,96.81176470588235
4,92.81960784313725,112.57647058823528
4,86.5921568627451,100.86666666666667
4,87.00784313725491,81.55686274509804
4,86.00784313725491,104.43529411764706
4,98.3529411764706,104.2313725490196
4,85.3843137254902,112.24705882352941
4,86.21960784313725,90.28235294117647
4,92.06274509803922,87.92941176470589
4,84.87843137254902,90.85098039215686
4,84.49019607843137,101.8078431372549
4,95.4078431372549,98.07450980392156
4,102.33725490196079,92.94509803921568
4,81.83529411764705,98.63921568627451
4,87.28235294117647,99.06274509803922
4,87.11764705882354,100.50196078431372
4,86.96470588235294,96.33333333333333
4,106.3843137254902,101.56078431372549
4,92.47058823529412,96.92549019607843
4,85.96470588235294,84.47058823529412
4,100.23137254901961,90.86666666666667
4,99.45490196078431,107.46666666666667
4,100.6156862745098,94.16078431372549
4,89.04705882352941,105.10588235294118
4,85.1921568627451,89.23137254901961
4,99.65882352941176,95.92549019607844
4,92.51764705882353,111.52941176470588
4,96.29803921568627,100.45882352941177
4,99.8078431372549,108.05882352941177
4,102.01960784313725,108.85490196078432
4,91.08235294117647,87.94117647058823
4,86.18039215686275,90.93333333333334
4,93.14117647058823,91.01960784313725
4,105.86666666666666,92.21960784313725
4,102.10196078431373,102.87843137254902
4,85.83529411764705,100.38039215686274
4,83.63529411764706,89.69803921568626
4,97.48235294117647,101.24313725490197
4,89.12549019607843,90.74901960784314
4,95.07058823529412,107.49019607843138
4,99.93725490196078,88.90196078431373
4,96.98823529411764,91.21176470588236
4,84.03137254901961,93.76470588235294
4,89.06666666666666,104.5764705882353
4,83.14901960784314,94.35686274509804
4,102.39607843137254,100.09411764705882
4,91.29019607843138,84.76470588235294
4,83.38039215686274,93.87058823529412
4,97.38823529411765,112.11764705882354
4,106.08235294117647,93.98039215686273
4,93.8,112.24313725490197
4,86.26666666666667,107.46666666666667
4,98.77254901960784,98.8078431372549
4,104.6078431372549,102.08627450980393
4,84.47058823529412,91.29411764705883
4,98.40392156862745,89.16862745098038
4,93.46666666666667,93.29411764705883
4,95.15686274509804,111.11372549019609
4,83.2,91.5921568627451
4,102.5921568627451,103.34509803921569
4,86.75294117647059,91.56470588235294
4,88.7843137254902,87.02745098039216
4,101.80392156862744,103.28627450980392
4,89.30980392156863,106.65882352941176
4,98.35686274509804,91.34117647058824
4,97.94509803921568,108.70588235294117
4,86.89803921568627,100.50588235294117
4,98.51764705882353,99.29019607843136
4,87.85098039215686,97.72549019607843
4,100.6,95.30196078431374
4,89.17254901960784,85.39607843137256
4,83.12156862745098,101.35294117647058
4,94.4,99.70196078431373
4,106.48235294117647,96.01176470588236
4,95.88627450980393,90.75294117647059
4,102.15294117647059,101.90196078431373
4,89.68235294117648,95.66666666666666
4,93.13333333333334,99.4156862745098
4,88.65098039215687,101.23529411764706
4,82.87450980392157,90.38823529411765
4,105.55686274509804,101.25882352941176
4,107.87843137254902,99.83529411764707
4,95.44705882352942,109.29803921568627
4,101.31764705882352,107.3686274509804
4,90.34901960784313,107.81960784313725
4,95.53725490196078,92.0078431372549
4,92.10980392156863,85.25882352941176
4,105.03137254901961,90.93725490196078
4,94.39607843137254,102.47058823529412
4,105.17647058823529,99.31764705882352
4,97.62745098039215,97.05098039215686
4,107.49019607843137,101.71764705882353
4,96.7607843137255,104.18823529411765
4,94.01176470588236,108.66274509803921
4,86.34117647058824,95.11372549019607
4,102.4,101.4470588235294
4,93.6313725490196,93.50196078431372
4,104.86274509803921,100.26666666666667
4,98.52549019607844,110.74901960784314
4,101.87450980392157,99.12549019607843
4,82.13333333333334,95.77254901960785
4,95.19607843137256,96.7372549019608
4,98.50196078431372,106.87058823529412
4,91.7764705882353,99.02745098039216
4,87.88235294117646,93.64313725490196
4,98.92156862745098,100.8156862745098
4,101.88235294117646,108.71372549019608
4,83.37254901960785,93.67450980392157
4,99.69019607843137,94.6078431372549
4,85.27843137254902,105.13333333333333
4,105.43137254901961,108.19607843137254
4,103.79607843137255,103.19607843137256
4,99.48627450980392,84.24313725490197
4,99.81960784313725,98.17254901960784
4,83.52156862745097,89.19607843137254
4,100.30588235294118,100.77254901960785
4,98.45098039215686,101.42745098039217
4,98.12156862745098,110.19607843137254
4,91.70196078431373,107.71764705882353
4,95.73725490196078,99.90588235294118
4,97.97647058823529,106.4078431372549
4,93.97254901960784,97.16470588235295
4,83.3529411764706,98.32156862745097
4,99.60392156862746,107.41960784313726
4,90.79607843137255,88.00392156862745
4,100.04705882352941,105.17647058823529
4,89.50980392156863,88.41960784313726
4,87.48235294117647,90.93725490196078
4,98.70980392156862,107.31372549019608
4,101.6313725490196,111.54901960784314
4,92.45490196078431,104.2235294117647
4,91.3921568627451,88.27843137254902
4,87.31764705882352,107.18039215686275
4,92.33725490196079,88.53725490196078
4,87.08235294117647,93.07450980392157
4,96.47450980392156,101.1450980392157
4,89.16470588235295,101.13333333333333
4,87.90196078431373,92.37254901960785
4,102.10980392156863,92.73333333333333
4,93.78823529411764,106.41960784313724
4,85.31372549019608,99.93333333333334
4,84.25882352941177,88.14509803921568
4,92.16470588235295,106.90588235294118
4,96.18823529411765,91.43529411764706
4,97.70196078431373,99.38039215686274
4,82.13333333333334,95.89019607843137
4,103.7921568627451,97.5843137254902
4,101.53725490196078,92.46666666666667
4,86.89411764705882,89.1921568627451
4,96.71372549019608,101.08235294117648
4,101.61960784313726,94.26666666666667
4,87.56078431372549,103.94117647058823
4,100.81960784313725,109.16470588235295
4,90.35686274509804,86.43137254901961
4,86.02745098039216,100.26274509803922
4,86.18823529411765,110.09411764705882
4,99.34509803921569,110.96862745098039
4,101.35686274509804,95.53333333333333
4,90.55686274509804,107.08627450980393
4,82.49803921568628,89.50588235294117
4,84.07450980392157,90.64313725490196
4,91.1843137254902,94.41960784313726
4,97.52549019607844,96.81960784313725
4,84.81960784313725,102.7607843137255
4,83.45490196078431,93.37647058823529
4,92.68627450980392,86.78823529411764
4,87.10588235294118,95.78823529411764
4,106.20392156862745,100.99607843137255
4,96.3921568627451,92.83921568627451
4,104.86666666666666,105.04705882352941
4,103.51372549019608,90.68235294117648
4,91.63529411764706,98.32549019607842
4,95.04705882352941,101.12549019607843
4,88.00392156862745,103.61176470588235
4,100.0156862745098,96.70980392156862
4,96.07843137254902,94.91372549019607
4,86.83529411764705,95.25882352941176
4,97.95686274509804,101.24313725490197
4,93.62352941176471,107.8
4,103.7921568627451,95.51372549019608
4,98.46274509803922,109.79215686274509
4,93.7607843137255,102.53333333333333
4,95.7843137254902,95.6
4,103.37254901960785,110.34509803921569
4,91.18039215686275,103.58039215686276
4,84.2392156862745,94.26274509803922
4,104.85490196078432,107.33725490196079
4,103.33333333333333,104.48627450980392
4,95.50588235294117,111.21176470588236
4,89.52941176470588,109.52941176470588
4,92.59607843137255,108.76078431372548
4,84.07450980392157,102.72156862745098
4,107.14117647058823,92.94117647058823
4,90.29411764705883,92.7764705882353
4,94.09019607843138,113.24705882352941
